"","ID","step","angle","time","lon","lat","tagtype","schedule","sex","age","altitude","t","date","m.state","m.year","ID2","year","x","y","min.step","Ordinal","residency.length","unique.site","residency.time","ID.site","states1"
"5094","VA-2020-78-2021",0.33,-2.592561274432,2021-02-07 09:00:00,-77.03228,37.4359665,"",NA,"m","ad",31,"09:00","2021-02-07","VA","2020","VA-2020-78","2021",-77.03228,37.4359665,0,38,31,1,61,"VA-2020-78-1-38",1
"5095","VA-2020-78-2021",0.11,0.47364129275198,2021-02-12 22:00:00,-77.0294876,37.4378891,"",NA,"m","ad",17,"22:00","2021-02-12","VA","2020","VA-2020-78","2021",-77.0294876,37.4378891,0,43,36,1,61,"VA-2020-78-1-43",1
"5096","VA-2020-78-2021",0.19,-3.00353741429695,2021-02-17 15:00:00,-77.029007,37.4388351,"",NA,"m","ad",-108,"15:00","2021-02-17","VA","2020","VA-2020-78","2021",-77.029007,37.4388351,0,48,41,1,61,"VA-2020-78-1-48",1
"5097","VA-2020-78-2021",0.06,-0.0961706354157702,2021-02-22 22:00:00,-77.029541,37.4371452,"",NA,"m","ad",3,"22:00","2021-02-22","VA","2020","VA-2020-78","2021",-77.029541,37.4371452,0,53,46,1,61,"VA-2020-78-1-53",1
"5098","VA-2020-78-2021",0.27,-0.787502837127046,2021-03-04 22:00:00,-77.0297699,37.4366341,"",NA,"m","ad",10,"22:00","2021-03-04","VA","2020","VA-2020-78","2021",-77.0297699,37.4366341,0,63,56,1,61,"VA-2020-78-1-63",1
"5099","VA-2020-78-2021",0.28,3.01240584057273,2021-03-09 15:00:00,-77.0325623,37.435585,"",NA,"m","ad",-14,"15:00","2021-03-09","VA","2020","VA-2020-78","2021",-77.0325623,37.435585,0,68,61,1,61,"VA-2020-78-1-68",1
"5100","VA-2020-78-2021",544.64,1.44687967704222,2021-03-14 22:00:00,-77.0295715,37.4363518,"",NA,"m","ad",4,"23:00","2021-03-14","VA","2020","VA-2020-78","2021",-77.0295715,37.4363518,1,73,1,2,1,"VA-2020-78-2-73",2
"5101","VA-2020-78-2021",120.31,-0.0694767975026701,2021-03-24 22:00:00,-78.2563171,42.2497673,"",NA,"m","ad",460,"23:00","2021-03-24","VA","2020","VA-2020-78","2021",-78.2563171,42.2497673,1,83,1,3,81,"VA-2020-78-3-83",2
"5102","VA-2020-78-2021",0.76,-0.841103924504476,2021-04-03 22:00:00,-78.4305038,43.3251724,"",NA,"m","ad",106,"23:00","2021-04-03","VA","2020","VA-2020-78","2021",-78.4305038,43.3251724,0,93,11,3,81,"VA-2020-78-3-93",3
"5103","VA-2020-78-2021",0.77,1.42408157269526,2021-04-08 09:00:00,-78.4242783,43.3303185,"",NA,"m","ad",85,"10:00","2021-04-08","VA","2020","VA-2020-78","2021",-78.4242783,43.3303185,0,98,16,3,81,"VA-2020-78-3-98",3
"5104","VA-2020-78-2021",0.78,-3.11881963908996,2021-04-13 22:00:00,-78.4304276,43.33564,"",NA,"m","ad",101,"23:00","2021-04-13","VA","2020","VA-2020-78","2021",-78.4304276,43.33564,0,103,21,3,81,"VA-2020-78-3-103",3
"5105","VA-2020-78-2021",0.75,3.04899148219807,2021-04-18 15:00:00,-78.4240494,43.330368,"",NA,"m","ad",95,"16:00","2021-04-18","VA","2020","VA-2020-78","2021",-78.4240494,43.330368,0,108,26,3,81,"VA-2020-78-3-108",3
"5106","VA-2020-78-2021",0.71,3.13919883506719,2021-04-23 22:00:00,-78.4295044,43.3358192,"",NA,"m","ad",102,"23:00","2021-04-23","VA","2020","VA-2020-78","2021",-78.4295044,43.3358192,0,113,31,3,81,"VA-2020-78-3-113",3
"5107","VA-2020-78-2021",0.76,-2.98571205791673,2021-04-28 09:00:00,-78.4243851,43.330677,"",NA,"m","ad",22,"10:00","2021-04-28","VA","2020","VA-2020-78","2021",-78.4243851,43.330677,0,118,36,3,81,"VA-2020-78-3-118",3
"5108","VA-2020-78-2021",0.75,3.13171212198792,2021-05-03 22:00:00,-78.4309616,43.3354874,"",NA,"m","ad",97,"23:00","2021-05-03","VA","2020","VA-2020-78","2021",-78.4309616,43.3354874,0,123,41,3,81,"VA-2020-78-3-123",3
"5109","VA-2020-78-2021",0.74,3.06282419839953,2021-05-08 15:00:00,-78.4245148,43.330677,"",NA,"m","ad",110,"16:00","2021-05-08","VA","2020","VA-2020-78","2021",-78.4245148,43.330677,0,128,46,3,81,"VA-2020-78-3-128",3
"5110","VA-2020-78-2021",0.78,3.11028793292798,2021-05-13 22:00:00,-78.430397,43.3358192,"",NA,"m","ad",105,"23:00","2021-05-13","VA","2020","VA-2020-78","2021",-78.430397,43.3358192,0,133,51,3,81,"VA-2020-78-3-133",3
"5111","VA-2020-78-2021",0.8,3.11587708679559,2021-05-18 09:00:00,-78.4244385,43.330265,"",NA,"m","ad",95,"10:00","2021-05-18","VA","2020","VA-2020-78","2021",-78.4244385,43.330265,0,138,56,3,81,"VA-2020-78-3-138",3
"5112","VA-2020-78-2021",0.75,-3.04658604153626,2021-05-23 22:00:00,-78.4302979,43.3360252,"",NA,"m","ad",102,"23:00","2021-05-23","VA","2020","VA-2020-78","2021",-78.4302979,43.3360252,0,143,61,3,81,"VA-2020-78-3-143",3
"5113","VA-2020-78-2021",1.25,-2.35674413980602,2021-05-28 15:00:00,-78.4241028,43.3310089,"",NA,"m","ad",82,"16:00","2021-05-28","VA","2020","VA-2020-78","2021",-78.4241028,43.3310089,0,148,66,3,81,"VA-2020-78-3-148",3
"5114","VA-2020-78-2021",1.22,3.07699869440057,2021-06-02 22:00:00,-78.4395142,43.3315964,"",NA,"m","ad",104,"23:00","2021-06-02","VA","2020","VA-2020-78","2021",-78.4395142,43.3315964,0,153,71,3,81,"VA-2020-78-3-153",3
"5115","VA-2020-78-2021",1.16,3.1162402887058,2021-06-07 09:00:00,-78.424614,43.3303185,"",NA,"m","ad",65,"10:00","2021-06-07","VA","2020","VA-2020-78","2021",-78.424614,43.3303185,0,158,76,3,81,"VA-2020-78-3-158",3
"5116","VA-2020-78-2021",NA,NA,2021-06-12 22:00:00,-78.4388199,43.3318024,"",NA,"m","ad",86,"23:00","2021-06-12","VA","2020","VA-2020-78","2021",-78.4388199,43.3318024,NA,163,81,3,81,"VA-2020-78-3-163",3
"5127","VT-2020-05-2021",0.01,NA,2021-01-08 15:00:00,-76.9396896,36.7072639,"5g","Frequent","m","juv",21,"15:00","2021-01-08","VT","2020","VT-2020-05","2021",-76.9396896,36.7072639,0,8,1,1,50,"VT-2020-05-1-8",1
"5128","VT-2020-05-2021",0.02,2.17035589404585,2021-01-15 15:00:00,-76.9395294,36.7072372,"5g","Frequent","m","juv",-31,"15:00","2021-01-15","VT","2020","VT-2020-05","2021",-76.9395294,36.7072372,0,15,8,1,50,"VT-2020-05-1-15",1
"5129","VT-2020-05-2021",0.02,-1.67566915848432,2021-01-22 15:00:00,-76.9396362,36.7074432,"5g","Frequent","m","juv",-32,"15:00","2021-01-22","VT","2020","VT-2020-05","2021",-76.9396362,36.7074432,0,22,15,1,50,"VT-2020-05-1-22",1
"5130","VT-2020-05-2021",0.01,1.61269202183896,2021-01-29 15:00:00,-76.9394302,36.7074928,"5g","Frequent","m","juv",7,"15:00","2021-01-29","VT","2020","VT-2020-05","2021",-76.9394302,36.7074928,0,29,22,1,50,"VT-2020-05-1-29",1
"5131","VT-2020-05-2021",0.02,2.92936723475924,2021-02-05 15:00:00,-76.9394531,36.7075462,"5g","Frequent","m","juv",-17,"15:00","2021-02-05","VT","2020","VT-2020-05","2021",-76.9394531,36.7075462,0,36,29,1,50,"VT-2020-05-1-36",1
"5132","VT-2020-05-2021",0.01,2.61235941707205,2021-02-12 15:00:00,-76.9394302,36.7073936,"5g","Frequent","m","juv",60,"15:00","2021-02-12","VT","2020","VT-2020-05","2021",-76.9394302,36.7073936,0,43,36,1,50,"VT-2020-05-1-43",1
"5133","VT-2020-05-2021",0.01,-0.534095834303557,2021-02-19 15:00:00,-76.9393768,36.7074928,"5g","Frequent","m","juv",8,"15:00","2021-02-19","VT","2020","VT-2020-05","2021",-76.9393768,36.7074928,0,50,43,1,50,"VT-2020-05-1-50",1
"5134","VT-2020-05-2021",1.45,2.52950796782761,2021-02-26 15:00:00,-76.9393311,36.7075195,"5g","Frequent","m","juv",6,"15:00","2021-02-26","VT","2020","VT-2020-05","2021",-76.9393311,36.7075195,0,57,50,1,50,"VT-2020-05-1-57",1
"5135","VT-2020-05-2021",458.36,-1.91185170200599,2021-03-05 15:00:00,-76.9556122,36.7073135,"5g","Frequent","m","juv",10,"15:00","2021-03-05","VT","2020","VT-2020-05","2021",-76.9556122,36.7073135,1,64,1,2,8,"VT-2020-05-2-64",2
"5136","VT-2020-05-2021",2.71,0.926715667282398,2021-03-12 15:00:00,-75.2253342,40.607296,"5g","Frequent","m","juv",125,"15:00","2021-03-12","VT","2020","VT-2020-05","2021",-75.2253342,40.607296,0,71,8,2,8,"VT-2020-05-2-71",2
"5137","VT-2020-05-2021",397.56,-0.990847163986742,2021-03-19 14:00:00,-75.243454,40.6274185,"5g","Frequent","m","juv",60,"15:00","2021-03-19","VT","2020","VT-2020-05","2021",-75.243454,40.6274185,1,78,1,3,15,"VT-2020-05-3-78",2
"5138","VT-2020-05-2021",0.01,-1.45870432544127,2021-03-26 14:00:00,-73.3642883,43.9234962,"5g","Frequent","m","juv",97,"15:00","2021-03-26","VT","2020","VT-2020-05","2021",-73.3642883,43.9234962,0,85,8,3,15,"VT-2020-05-3-85",2
"5139","VT-2020-05-2021",0.34,-1.51259205895072,2021-04-02 14:00:00,-73.3641586,43.9234695,"5g","Frequent","m","juv",85,"15:00","2021-04-02","VT","2020","VT-2020-05","2021",-73.3641586,43.9234695,0,92,15,3,15,"VT-2020-05-3-92",2
"5140","VT-2020-05-2021",41.22,-0.557422958607628,2021-04-09 14:00:00,-73.3650818,43.920475,"5g","Frequent","m","juv",77,"15:00","2021-04-09","VT","2020","VT-2020-05","2021",-73.3650818,43.920475,1,99,1,4,1,"VT-2020-05-4-99",2
"5141","VT-2020-05-2021",26.16,2.10171221083945,2021-04-16 14:00:00,-73.7231979,43.6553345,"5g","Frequent","m","juv",359,"15:00","2021-04-16","VT","2020","VT-2020-05","2021",-73.7231979,43.6553345,1,106,1,5,15,"VT-2020-05-5-106",2
"5142","VT-2020-05-2021",0.22,-1.22280148156071,2021-04-23 14:00:00,-73.408905,43.5976067,"5g","Frequent","m","juv",128,"15:00","2021-04-23","VT","2020","VT-2020-05","2021",-73.408905,43.5976067,0,113,8,5,15,"VT-2020-05-5-113",2
"5143","VT-2020-05-2021",NA,NA,2021-04-30 14:00:00,-73.4086304,43.5956612,"5g","Frequent","m","juv",120,"15:00","2021-04-30","VT","2020","VT-2020-05","2021",-73.4086304,43.5956612,NA,120,15,5,15,"VT-2020-05-5-120",2
"5144","VT-2020-06-2021",0.09,NA,2021-01-08 15:00:00,-79.8163605,36.3584366,"5g","Frequent","m","juv",257,"15:00","2021-01-08","VT","2020","VT-2020-06","2021",-79.8163605,36.3584366,0,8,1,1,71,"VT-2020-06-1-8",1
"5145","VT-2020-06-2021",0.03,-2.12140115876594,2021-01-15 15:00:00,-79.8160782,36.3592072,"5g","Frequent","m","juv",255,"15:00","2021-01-15","VT","2020","VT-2020-06","2021",-79.8160782,36.3592072,0,15,8,1,71,"VT-2020-06-1-15",1
"5146","VT-2020-06-2021",0.01,2.86145868558886,2021-01-22 15:00:00,-79.8158493,36.3590012,"5g","Frequent","m","juv",259,"15:00","2021-01-22","VT","2020","VT-2020-06","2021",-79.8158493,36.3590012,0,22,15,1,71,"VT-2020-06-1-22",1
"5147","VT-2020-06-2021",0.05,0.162010622603355,2021-01-29 15:00:00,-79.8158951,36.3590775,"5g","Frequent","m","juv",32,"15:00","2021-01-29","VT","2020","VT-2020-06","2021",-79.8158951,36.3590775,0,29,22,1,71,"VT-2020-06-1-29",1
