event_id,primary_step_state,primary_point_state,nesting_attempt
37635720479,Step state: Winter,Point state: Winter,Not nesting
37635720480,Step state: Winter,Point state: Winter,Not nesting
37635720481,Step state: Winter,Point state: Winter,Not nesting
37635720482,Step state: Winter,Point state: Winter,Not nesting
37635720483,Step state: Winter,Point state: Winter,Not nesting
37635720484,Step state: Winter,Point state: Winter,Not nesting
37635720485,Step state: Winter,Point state: Winter,Not nesting
37635720486,Step state: Winter,Point state: Winter,Not nesting
37635720487,Step state: Winter,Point state: Winter,Not nesting
37635720488,Step state: Winter,Point state: Winter,Not nesting
37635720489,Step state: Winter,Point state: Winter,Not nesting
37635720490,Step state: Winter,Point state: Winter,Not nesting
37635720491,Step state: Winter,Point state: Winter,Not nesting
37635720492,Step state: Winter,Point state: Winter,Not nesting
37635720493,Step state: Winter,Point state: Winter,Not nesting
37635720494,Step state: Winter,Point state: Winter,Not nesting
37635720495,Step state: Winter,Point state: Winter,Not nesting
37635720496,Step state: Winter,Point state: Winter,Not nesting
37635720497,Step state: Winter,Point state: Winter,Not nesting
37635720498,Step state: Winter,Point state: Winter,Not nesting
37635720499,Step state: Winter,Point state: Winter,Not nesting
37635720500,Step state: Winter,Point state: Winter,Not nesting
37635720501,Step state: Winter,Point state: Winter,Not nesting
37635720502,Step state: Winter,Point state: Winter,Not nesting
37635720503,Step state: Winter,Point state: Winter,Not nesting
37635720504,Step state: Winter,Point state: Winter,Not nesting
37635720505,Step state: Winter,Point state: Winter,Not nesting
37635720506,Step state: Winter,Point state: Winter,Not nesting
37635720507,Step state: Winter,Point state: Winter,Not nesting
37635720508,Step state: Winter,Point state: Winter,Not nesting
37635720509,Step state: Winter,Point state: Winter,Not nesting
37635720510,Step state: Winter,Point state: Winter,Not nesting
37635720511,Step state: Winter,Point state: Winter,Not nesting
37635720512,Step state: Winter,Point state: Winter,Not nesting
37635720513,Step state: Winter,Point state: Winter,Not nesting
37635720514,Step state: Winter,Point state: Winter,Not nesting
37635720515,Step state: Winter,Point state: Winter,Not nesting
37635720516,Step state: Winter,Point state: Winter,Not nesting
37635720517,Step state: Winter,Point state: Winter,Not nesting
37635720518,Step state: Winter,Point state: Winter,Not nesting
37635720519,Step state: Winter,Point state: Winter,Not nesting
37635720520,Step state: Winter,Point state: Winter,Not nesting
37635720521,Step state: Winter,Point state: Winter,Not nesting
37635720522,Step state: Winter,Point state: Winter,Not nesting
37635720523,Step state: Winter,Point state: Winter,Not nesting
37635720524,Step state: Winter,Point state: Winter,Not nesting
37635720525,Step state: Winter,Point state: Winter,Not nesting
37635720526,Step state: Winter,Point state: Winter,Not nesting
37635720527,Step state: Winter,Point state: Winter,Not nesting
37635720528,Step state: Winter,Point state: Winter,Not nesting
37635720529,Step state: Winter,Point state: Winter,Not nesting
37635720530,Step state: Winter,Point state: Winter,Not nesting
37635720531,Step state: Winter,Point state: Winter,Not nesting
37635720532,Step state: Winter,Point state: Winter,Not nesting
37635720533,Step state: Winter,Point state: Winter,Not nesting
37635720534,Step state: Winter,Point state: Winter,Not nesting
37635720535,Step state: Winter,Point state: Winter,Not nesting
37635720536,Step state: Winter,Point state: Winter,Not nesting
37635720537,Step state: Winter,Point state: Winter,Not nesting
37635720538,Step state: Winter,Point state: Winter,Not nesting
37635720539,Step state: Winter,Point state: Winter,Not nesting
37635720540,Step state: Winter,Point state: Winter,Not nesting
37635720541,Step state: Winter,Point state: Winter,Not nesting
37635720542,Step state: Winter,Point state: Winter,Not nesting
37635720543,Step state: Winter,Point state: Winter,Not nesting
37635720544,Step state: Winter,Point state: Winter,Not nesting
37635720545,Step state: Winter,Point state: Winter,Not nesting
37635720546,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
37635720548,Step state: Winter,Point state: Winter,Not nesting
37635720549,Step state: Winter,Point state: Winter,Not nesting
37635720550,Step state: Winter,Point state: Winter,Not nesting
37635720551,Step state: Winter,Point state: Winter,Not nesting
37635720552,Step state: Winter,Point state: Winter,Not nesting
37635720553,Step state: Winter,Point state: Winter,Not nesting
37635720554,Step state: Winter,Point state: Winter,Not nesting
37635720555,Step state: Winter,Point state: Winter,Not nesting
37635720556,Step state: Winter,Point state: Winter,Not nesting
37635720557,Step state: Winter,Point state: Winter,Not nesting
37635720558,Step state: Winter,Point state: Winter,Not nesting
37635720559,Step state: Winter,Point state: Winter,Not nesting
37635720560,Step state: Winter,Point state: Winter,Not nesting
37635720561,Step state: Winter,Point state: Winter,Not nesting
37635720562,Step state: Winter,Point state: Winter,Not nesting
37635720563,Step state: Winter,Point state: Winter,Not nesting
37635720564,Step state: Winter,Point state: Winter,Not nesting
37635720565,Step state: Winter,Point state: Winter,Not nesting
37635720566,Step state: Winter,Point state: Winter,Not nesting
37635720567,Step state: Winter,Point state: Winter,Not nesting
37635720568,Step state: Winter,Point state: Winter,Not nesting
37635720569,Step state: Winter,Point state: Winter,Not nesting
37635720570,Step state: Winter,Point state: Winter,Not nesting
37635720571,Step state: Winter,Point state: Winter,Not nesting
37635720572,Step state: Winter,Point state: Winter,Not nesting
37635720573,Step state: Winter,Point state: Winter,Not nesting
37635720574,Step state: Winter,Point state: Winter,Not nesting
37635720575,Step state: Winter,Point state: Winter,Not nesting
37635720576,Step state: Winter,Point state: Winter,Not nesting
37635720577,Step state: Winter,Point state: Winter,Not nesting
37635720578,Step state: Winter,Point state: Winter,Not nesting
37635720579,Step state: Winter,Point state: Winter,Not nesting
37635720580,Step state: Winter,Point state: Winter,Not nesting
37635720581,Step state: Winter,Point state: Winter,Not nesting
37635720582,Step state: Winter,Point state: Winter,Not nesting
37635720583,Step state: Winter,Point state: Winter,Not nesting
37635720584,Step state: Winter,Point state: Winter,Not nesting
37635720585,Step state: Winter,Point state: Winter,Not nesting
37635720586,Step state: Winter,Point state: Winter,Not nesting
37635720587,Step state: Winter,Point state: Winter,Not nesting
37635720588,Step state: Winter,Point state: Winter,Not nesting
37635720589,Step state: Winter,Point state: Winter,Not nesting
37635720590,Step state: Winter,Point state: Winter,Not nesting
37635720591,Step state: Winter,Point state: Winter,Not nesting
37635720592,Step state: Winter,Point state: Winter,Not nesting
37635720593,Step state: Winter,Point state: Winter,Not nesting
37635720594,Step state: Winter,Point state: Winter,Not nesting
37635720595,Step state: Winter,Point state: Winter,Not nesting
37635720596,Step state: Winter,Point state: Winter,Not nesting
37635720597,Step state: Winter,Point state: Winter,Not nesting
37635720598,Step state: Winter,Point state: Winter,Not nesting
37635720599,Step state: Winter,Point state: Winter,Not nesting
37635720600,Step state: Winter,Point state: Winter,Not nesting
37635720601,Step state: Winter,Point state: Winter,Not nesting
37635720602,Step state: Winter,Point state: Winter,Not nesting
37635720603,Step state: Winter,Point state: Winter,Not nesting
37635720604,Step state: Winter,Point state: Winter,Not nesting
37635720605,Step state: Winter,Point state: Winter,Not nesting
37635720606,Step state: Winter,Point state: Winter,Not nesting
37635720607,Step state: Winter,Point state: Winter,Not nesting
37635720608,Step state: Winter,Point state: Winter,Not nesting
37635720609,Step state: Winter,Point state: Winter,Not nesting
37635720610,Step state: Winter,Point state: Winter,Not nesting
37635720611,Step state: Winter,Point state: Winter,Not nesting
37635720612,Step state: Winter,Point state: Winter,Not nesting
37635720613,Step state: Winter,Point state: Winter,Not nesting
37635720614,Step state: Winter,Point state: Winter,Not nesting
37635720615,Step state: Winter,Point state: Winter,Not nesting
37635720616,Step state: Winter,Point state: Winter,Not nesting
37635720617,Step state: Winter,Point state: Winter,Not nesting
37635720618,Step state: Winter,Point state: Winter,Not nesting
37635720619,Step state: Winter,Point state: Winter,Not nesting
37635720620,Step state: Winter,Point state: Winter,Not nesting
37635720621,Step state: Winter,Point state: Winter,Not nesting
37635720622,Step state: Winter,Point state: Winter,Not nesting
37635720623,Step state: Winter,Point state: Winter,Not nesting
37635720624,Step state: Winter,Point state: Winter,Not nesting
37635720625,Step state: Winter,Point state: Winter,Not nesting
37635720626,Step state: Winter,Point state: Winter,Not nesting
37635720627,Step state: Winter,Point state: Winter,Not nesting
37635720628,Step state: Winter,Point state: Winter,Not nesting
37635720629,Step state: Winter,Point state: Winter,Not nesting
37635720630,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
37635720632,Step state: Winter,Point state: Winter,Not nesting
37635720633,Step state: Winter,Point state: Winter,Not nesting
37635720634,Step state: Winter,Point state: Winter,Not nesting
37635720635,Step state: Winter,Point state: Winter,Not nesting
37635720636,Step state: Winter,Point state: Winter,Not nesting
37635720637,Step state: Winter,Point state: Winter,Not nesting
37635720638,Step state: Winter,Point state: Winter,Not nesting
37635720639,Step state: Winter,Point state: Winter,Not nesting
37635720640,Step state: Winter,Point state: Winter,Not nesting
37635720641,Step state: Winter,Point state: Winter,Not nesting
37635720642,Step state: Winter,Point state: Winter,Not nesting
37635720643,Step state: Winter,Point state: Winter,Not nesting
37635720644,Step state: Winter,Point state: Winter,Not nesting
37635720645,Step state: Winter,Point state: Winter,Not nesting
37635720646,Step state: Winter,Point state: Winter,Not nesting
37635720647,Step state: Winter,Point state: Winter,Not nesting
37635720648,Step state: Winter,Point state: Winter,Not nesting
37635720649,Step state: Winter,Point state: Winter,Not nesting
37635720650,Step state: Winter,Point state: Winter,Not nesting
37635720651,Step state: Winter,Point state: Winter,Not nesting
37635720652,Step state: Winter,Point state: Winter,Not nesting
37635720653,Step state: Winter,Point state: Winter,Not nesting
37635720654,Step state: Winter,Point state: Winter,Not nesting
37635720655,Step state: Winter,Point state: Winter,Not nesting
37635720656,Step state: Winter,Point state: Winter,Not nesting
37635720657,Step state: Winter,Point state: Winter,Not nesting
37635720658,Step state: Winter,Point state: Winter,Not nesting
37635720659,Step state: Winter,Point state: Winter,Not nesting
37635720660,Step state: Winter,Point state: Winter,Not nesting
37635720661,Step state: Winter,Point state: Winter,Not nesting
37635720662,Step state: Winter,Point state: Winter,Not nesting
37635720663,Step state: Winter,Point state: Winter,Not nesting
37635720664,Step state: Winter,Point state: Winter,Not nesting
37635720665,Step state: Winter,Point state: Winter,Not nesting
37635720666,Step state: Winter,Point state: Winter,Not nesting
37635720667,Step state: Winter,Point state: Winter,Not nesting
37635720668,Step state: Winter,Point state: Winter,Not nesting
37635720669,Step state: Winter,Point state: Winter,Not nesting
37635720670,Step state: Winter,Point state: Winter,Not nesting
37635720671,Step state: Winter,Point state: Winter,Not nesting
37635720672,Step state: Winter,Point state: Winter,Not nesting
37635720673,Step state: Winter,Point state: Winter,Not nesting
37635720674,Step state: Winter,Point state: Winter,Not nesting
37635720675,Step state: Winter,Point state: Winter,Not nesting
37635720676,Step state: Winter,Point state: Winter,Not nesting
37635720677,Step state: Winter,Point state: Winter,Not nesting
